"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"y"
37	"management"	"married"	"tertiary"	"no"	34	"yes"	"no"	"unknown"	2	"jun"	100	2	"no"
31	"technician"	"single"	"tertiary"	"no"	221	"yes"	"no"	"unknown"	19	"may"	145	3	"no"
31	"technician"	"married"	"secondary"	"no"	40	"yes"	"no"	"cellular"	20	"nov"	294	2	"no"
30	"self-employed"	"single"	"secondary"	"no"	311	"yes"	"yes"	"unknown"	28	"may"	198	3	"no"
29	"unemployed"	"single"	"tertiary"	"no"	1311	"no"	"no"	"cellular"	28	"aug"	622	1	"yes"
28	"blue-collar"	"married"	"secondary"	"no"	723	"yes"	"yes"	"unknown"	5	"may"	262	1	"no"
47	"management"	"divorced"	"tertiary"	"no"	-478	"yes"	"no"	"unknown"	3	"jun"	27	6	"no"
34	"management"	"married"	"tertiary"	"no"	676	"no"	"no"	"telephone"	11	"nov"	486	1	"yes"
48	"management"	"married"	"tertiary"	"no"	161	"yes"	"no"	"cellular"	20	"apr"	207	1	"no"
52	"housemaid"	"married"	"primary"	"no"	0	"no"	"yes"	"cellular"	9	"jul"	266	1	"no"
36	"admin."	"married"	"secondary"	"no"	542	"yes"	"no"	"unknown"	18	"jun"	604	6	"no"
42	"management"	"divorced"	"secondary"	"no"	764	"no"	"yes"	"cellular"	21	"nov"	127	3	"no"
39	"services"	"married"	"primary"	"no"	1601	"yes"	"no"	"unknown"	23	"may"	201	2	"no"
39	"management"	"married"	"tertiary"	"no"	2043	"yes"	"no"	"unknown"	17	"jun"	85	1	"no"
50	"admin."	"married"	"secondary"	"no"	-1415	"no"	"no"	"cellular"	19	"aug"	358	2	"no"
46	"services"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	18	"aug"	74	4	"no"
33	"management"	"married"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	17	"apr"	378	1	"yes"
31	"unemployed"	"married"	"secondary"	"no"	6	"no"	"no"	"cellular"	4	"jun"	121	4	"yes"
57	"housemaid"	"married"	"primary"	"no"	260	"yes"	"no"	"unknown"	16	"may"	38	3	"no"
55	"management"	"married"	"tertiary"	"no"	926	"yes"	"no"	"cellular"	17	"nov"	309	1	"no"
29	"management"	"single"	"secondary"	"no"	0	"yes"	"yes"	"unknown"	27	"may"	92	2	"no"
55	"retired"	"married"	"secondary"	"no"	1126	"yes"	"no"	"telephone"	28	"jul"	388	2	"no"
53	"management"	"married"	"unknown"	"no"	876	"yes"	"no"	"telephone"	14	"jul"	214	3	"no"
34	"technician"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	20	"aug"	129	2	"no"
37	"blue-collar"	"married"	"unknown"	"no"	0	"yes"	"no"	"cellular"	9	"jul"	90	1	"no"
36	"blue-collar"	"single"	"primary"	"no"	736	"yes"	"no"	"unknown"	16	"jun"	323	2	"no"
34	"admin."	"single"	"secondary"	"yes"	7	"no"	"no"	"unknown"	28	"may"	285	2	"no"
30	"admin."	"single"	"secondary"	"no"	211	"no"	"no"	"cellular"	10	"jul"	473	1	"no"
50	"blue-collar"	"married"	"primary"	"no"	-98	"no"	"yes"	"cellular"	8	"aug"	550	2	"no"
37	"services"	"single"	"secondary"	"no"	-196	"yes"	"no"	"unknown"	7	"may"	207	1	"no"
35	"blue-collar"	"married"	"primary"	"no"	-210	"yes"	"yes"	"telephone"	7	"apr"	235	3	"no"
36	"blue-collar"	"married"	"secondary"	"no"	718	"yes"	"no"	"cellular"	28	"jul"	91	3	"no"
33	"blue-collar"	"single"	"secondary"	"no"	-84	"no"	"no"	"cellular"	10	"jul"	506	3	"no"
37	"self-employed"	"single"	"tertiary"	"no"	1549	"no"	"no"	"unknown"	6	"jun"	48	2	"no"
45	"blue-collar"	"married"	"secondary"	"no"	333	"no"	"yes"	"cellular"	6	"aug"	166	2	"no"
33	"services"	"married"	"secondary"	"no"	22	"yes"	"no"	"unknown"	5	"may"	71	1	"no"
32	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"unknown"	9	"may"	280	1	"no"
42	"blue-collar"	"single"	"secondary"	"no"	-178	"yes"	"no"	"cellular"	15	"jul"	178	3	"no"
33	"management"	"single"	"tertiary"	"no"	627	"no"	"no"	"cellular"	27	"aug"	61	5	"no"
50	"technician"	"divorced"	"secondary"	"no"	0	"no"	"no"	"cellular"	2	"feb"	91	2	"no"
27	"blue-collar"	"married"	"secondary"	"no"	106	"yes"	"no"	"unknown"	8	"may"	207	2	"no"
32	"management"	"single"	"secondary"	"no"	249	"yes"	"no"	"unknown"	2	"jun"	258	1	"no"
43	"blue-collar"	"married"	"primary"	"no"	2047	"yes"	"no"	"unknown"	13	"may"	163	2	"no"
42	"admin."	"married"	"secondary"	"no"	818	"yes"	"no"	"unknown"	27	"may"	255	1	"no"
44	"blue-collar"	"single"	"primary"	"no"	38	"yes"	"no"	"cellular"	5	"may"	157	4	"no"
41	"blue-collar"	"divorced"	"primary"	"yes"	210	"yes"	"no"	"unknown"	13	"may"	383	1	"no"
32	"blue-collar"	"single"	"tertiary"	"no"	3014	"yes"	"no"	"cellular"	7	"may"	291	2	"no"
39	"entrepreneur"	"divorced"	"tertiary"	"yes"	-251	"no"	"no"	"unknown"	20	"jun"	421	6	"no"
33	"admin."	"married"	"tertiary"	"no"	640	"no"	"no"	"cellular"	24	"jul"	318	1	"no"
58	"management"	"married"	"tertiary"	"no"	2764	"no"	"no"	"cellular"	17	"nov"	235	1	"no"
27	"admin."	"divorced"	"secondary"	"no"	0	"no"	"yes"	"cellular"	14	"jul"	227	4	"no"
42	"blue-collar"	"married"	"unknown"	"no"	524	"no"	"no"	"unknown"	17	"jun"	220	1	"no"
24	"blue-collar"	"married"	"secondary"	"no"	94	"yes"	"no"	"unknown"	12	"may"	166	2	"no"
49	"technician"	"married"	"secondary"	"no"	133	"no"	"no"	"cellular"	31	"jul"	81	5	"no"
32	"technician"	"married"	"tertiary"	"no"	1037	"yes"	"no"	"unknown"	26	"may"	125	3	"no"
30	"management"	"single"	"tertiary"	"no"	2708	"no"	"no"	"cellular"	19	"nov"	479	1	"no"
42	"blue-collar"	"married"	"secondary"	"no"	525	"yes"	"no"	"unknown"	20	"jun"	10	6	"no"
41	"blue-collar"	"married"	"primary"	"no"	1820	"yes"	"no"	"telephone"	21	"nov"	25	3	"no"
27	"services"	"single"	"secondary"	"no"	70	"yes"	"no"	"cellular"	11	"jul"	170	1	"no"
45	"management"	"divorced"	"tertiary"	"no"	1	"no"	"no"	"cellular"	6	"aug"	490	2	"yes"
58	"retired"	"divorced"	"primary"	"no"	47	"yes"	"no"	"unknown"	9	"may"	225	1	"no"
34	"blue-collar"	"single"	"secondary"	"no"	-42	"yes"	"yes"	"unknown"	3	"jun"	294	2	"no"
32	"services"	"married"	"secondary"	"no"	99	"yes"	"no"	"cellular"	13	"may"	152	3	"no"
49	"admin."	"divorced"	"secondary"	"no"	266	"yes"	"no"	"unknown"	29	"may"	162	2	"no"
48	"technician"	"married"	"secondary"	"no"	302	"yes"	"no"	"unknown"	26	"may"	208	3	"no"
34	"technician"	"single"	"secondary"	"no"	258	"no"	"no"	"cellular"	2	"feb"	103	1	"no"
26	"self-employed"	"single"	"tertiary"	"no"	211	"no"	"no"	"cellular"	29	"jan"	168	3	"no"
31	"blue-collar"	"married"	"primary"	"no"	490	"yes"	"no"	"unknown"	29	"may"	180	2	"no"
56	"retired"	"married"	"secondary"	"no"	20	"no"	"yes"	"cellular"	19	"aug"	153	3	"no"
31	"technician"	"single"	"tertiary"	"no"	1625	"no"	"no"	"cellular"	2	"feb"	158	1	"no"
40	"blue-collar"	"divorced"	"secondary"	"no"	139	"yes"	"no"	"unknown"	7	"may"	91	1	"no"
35	"admin."	"divorced"	"secondary"	"no"	-218	"no"	"yes"	"cellular"	31	"jul"	123	4	"no"
38	"housemaid"	"married"	"secondary"	"no"	-278	"yes"	"no"	"cellular"	28	"jul"	143	2	"no"
33	"admin."	"married"	"secondary"	"no"	139	"yes"	"yes"	"cellular"	13	"may"	84	1	"no"
32	"blue-collar"	"married"	"secondary"	"no"	2353	"yes"	"yes"	"cellular"	14	"jul"	334	3	"no"
50	"services"	"married"	"secondary"	"no"	481	"yes"	"no"	"cellular"	13	"may"	168	1	"no"
36	"management"	"married"	"tertiary"	"no"	1318	"yes"	"no"	"cellular"	7	"aug"	100	2	"no"
43	"services"	"married"	"secondary"	"no"	0	"no"	"no"	"unknown"	26	"may"	483	1	"no"
53	"management"	"married"	"primary"	"no"	995	"no"	"no"	"cellular"	4	"feb"	200	3	"no"
46	"management"	"married"	"secondary"	"yes"	-333	"no"	"yes"	"cellular"	30	"jul"	597	2	"no"
54	"management"	"married"	"primary"	"no"	338	"yes"	"no"	"telephone"	18	"jul"	99	5	"no"
30	"management"	"single"	"secondary"	"no"	308	"yes"	"yes"	"unknown"	2	"jun"	175	2	"no"
31	"admin."	"single"	"secondary"	"no"	0	"yes"	"yes"	"unknown"	29	"may"	183	3	"no"
25	"admin."	"single"	"secondary"	"no"	53	"yes"	"no"	"cellular"	12	"may"	213	6	"no"
59	"retired"	"married"	"unknown"	"no"	1116	"no"	"no"	"cellular"	30	"apr"	353	1	"no"
42	"unemployed"	"married"	"secondary"	"no"	250	"yes"	"no"	"cellular"	29	"jul"	247	3	"no"
36	"technician"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	19	"aug"	120	6	"no"
23	"admin."	"single"	"secondary"	"no"	21	"yes"	"yes"	"cellular"	14	"may"	183	3	"no"
34	"technician"	"single"	"secondary"	"no"	302	"yes"	"no"	"unknown"	14	"may"	282	1	"no"
29	"admin."	"single"	"secondary"	"no"	719	"no"	"no"	"cellular"	30	"apr"	76	1	"no"
26	"management"	"single"	"tertiary"	"no"	390	"no"	"no"	"cellular"	7	"aug"	325	1	"yes"
32	"housemaid"	"married"	"tertiary"	"no"	357	"yes"	"no"	"cellular"	18	"nov"	175	2	"no"
28	"blue-collar"	"single"	"secondary"	"no"	2700	"no"	"no"	"cellular"	3	"feb"	337	4	"no"
25	"services"	"single"	"secondary"	"no"	505	"no"	"no"	"cellular"	15	"jun"	284	1	"yes"
39	"admin."	"single"	"secondary"	"no"	573	"yes"	"no"	"unknown"	7	"may"	329	1	"no"
46	"blue-collar"	"married"	"primary"	"no"	648	"no"	"no"	"cellular"	14	"aug"	59	4	"no"
45	"blue-collar"	"married"	"primary"	"no"	1192	"no"	"no"	"cellular"	7	"aug"	260	3	"no"
26	"unemployed"	"single"	"secondary"	"no"	387	"no"	"no"	"cellular"	6	"feb"	506	1	"no"
44	"blue-collar"	"married"	"primary"	"no"	195	"yes"	"no"	"unknown"	16	"may"	541	5	"no"
39	"management"	"single"	"tertiary"	"yes"	-401	"yes"	"no"	"cellular"	19	"aug"	274	4	"no"
30	"entrepreneur"	"divorced"	"secondary"	"no"	151	"yes"	"no"	"cellular"	23	"jul"	108	4	"no"
45	"admin."	"married"	"secondary"	"no"	-173	"yes"	"no"	"unknown"	27	"may"	315	2	"no"
37	"technician"	"married"	"tertiary"	"no"	732	"no"	"no"	"cellular"	25	"may"	354	1	"no"
28	"unemployed"	"single"	"secondary"	"no"	559	"yes"	"no"	"unknown"	4	"jun"	236	1	"no"
35	"blue-collar"	"married"	"primary"	"no"	319	"yes"	"no"	"cellular"	16	"jul"	221	1	"no"
49	"management"	"married"	"tertiary"	"no"	378	"yes"	"no"	"unknown"	5	"may"	230	1	"no"
32	"management"	"single"	"tertiary"	"no"	509	"no"	"yes"	"cellular"	19	"nov"	208	2	"no"
49	"technician"	"single"	"secondary"	"no"	0	"yes"	"no"	"cellular"	26	"may"	223	1	"no"
48	"blue-collar"	"married"	"secondary"	"no"	2345	"yes"	"yes"	"cellular"	5	"may"	306	2	"no"
43	"management"	"married"	"secondary"	"no"	2115	"yes"	"no"	"cellular"	18	"nov"	102	1	"no"
27	"services"	"single"	"secondary"	"no"	243	"no"	"yes"	"unknown"	4	"jul"	253	1	"no"
50	"blue-collar"	"married"	"primary"	"no"	0	"no"	"no"	"cellular"	11	"aug"	72	5	"no"
39	"management"	"single"	"tertiary"	"no"	595	"yes"	"no"	"unknown"	13	"may"	427	1	"no"
53	"blue-collar"	"single"	"secondary"	"no"	105	"yes"	"no"	"unknown"	26	"may"	239	3	"no"
44	"services"	"married"	"secondary"	"no"	1326	"no"	"no"	"cellular"	30	"jul"	96	1	"no"
37	"management"	"divorced"	"tertiary"	"no"	88	"no"	"no"	"cellular"	2	"feb"	608	1	"no"
37	"management"	"married"	"tertiary"	"no"	0	"yes"	"no"	"unknown"	12	"may"	346	4	"no"
28	"management"	"single"	"tertiary"	"no"	1252	"yes"	"yes"	"cellular"	8	"jul"	319	4	"no"
31	"technician"	"married"	"secondary"	"no"	7	"no"	"no"	"telephone"	6	"aug"	116	6	"no"
46	"technician"	"married"	"tertiary"	"no"	16	"no"	"no"	"cellular"	30	"jul"	121	3	"no"
30	"services"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	7	"may"	512	1	"no"
51	"admin."	"married"	"secondary"	"no"	50	"no"	"no"	"cellular"	26	"aug"	178	2	"no"
35	"unemployed"	"single"	"secondary"	"no"	2116	"yes"	"no"	"cellular"	13	"may"	409	2	"no"
50	"blue-collar"	"married"	"secondary"	"no"	278	"no"	"no"	"unknown"	20	"jun"	250	3	"no"
38	"entrepreneur"	"married"	"secondary"	"no"	2849	"yes"	"no"	"unknown"	28	"may"	166	3	"no"
31	"management"	"single"	"tertiary"	"no"	1858	"no"	"no"	"cellular"	12	"aug"	453	3	"yes"
38	"blue-collar"	"single"	"secondary"	"no"	2707	"yes"	"no"	"cellular"	17	"jul"	120	3	"no"
37	"management"	"married"	"tertiary"	"no"	425	"yes"	"no"	"unknown"	20	"may"	226	1	"no"
32	"technician"	"single"	"tertiary"	"no"	705	"yes"	"no"	"cellular"	20	"apr"	20	4	"no"
34	"services"	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	20	"may"	79	1	"no"
32	"housemaid"	"married"	"primary"	"no"	727	"no"	"no"	"cellular"	11	"aug"	68	4	"no"
40	"services"	"married"	"secondary"	"no"	884	"no"	"no"	"cellular"	15	"jul"	166	4	"no"
46	"self-employed"	"single"	"primary"	"no"	2032	"no"	"no"	"cellular"	30	"jul"	424	2	"no"
25	"student"	"single"	"secondary"	"no"	319	"yes"	"no"	"cellular"	20	"apr"	48	3	"no"
26	"admin."	"single"	"secondary"	"no"	766	"no"	"no"	"cellular"	15	"oct"	457	2	"yes"
40	"technician"	"divorced"	"secondary"	"no"	0	"no"	"no"	"cellular"	29	"aug"	299	3	"no"
45	"management"	"married"	"tertiary"	"no"	2316	"yes"	"no"	"unknown"	26	"may"	97	3	"no"
51	"unemployed"	"married"	"secondary"	"no"	2254	"no"	"no"	"cellular"	12	"aug"	83	3	"no"
35	"admin."	"married"	"secondary"	"no"	725	"yes"	"no"	"cellular"	10	"jul"	402	1	"no"
26	"unknown"	"single"	"secondary"	"no"	1187	"no"	"no"	"unknown"	17	"nov"	44	1	"no"
24	"blue-collar"	"single"	"primary"	"no"	2129	"yes"	"yes"	"telephone"	18	"may"	51	1	"no"
34	"management"	"married"	"secondary"	"no"	243	"no"	"no"	"cellular"	30	"jan"	417	4	"no"
30	"technician"	"single"	"secondary"	"no"	163	"yes"	"no"	"cellular"	17	"nov"	72	3	"no"
52	"services"	"married"	"primary"	"no"	171	"yes"	"yes"	"cellular"	31	"jul"	223	1	"no"
29	"blue-collar"	"single"	"secondary"	"yes"	-580	"yes"	"no"	"unknown"	23	"jun"	123	2	"no"
32	"technician"	"single"	"secondary"	"no"	224	"no"	"no"	"cellular"	29	"aug"	451	4	"no"
40	"unemployed"	"married"	"secondary"	"no"	277	"yes"	"no"	"unknown"	26	"may"	228	2	"no"
47	"management"	"married"	"secondary"	"no"	623	"yes"	"no"	"cellular"	13	"may"	102	6	"no"
40	"admin."	"married"	"secondary"	"no"	824	"yes"	"no"	"cellular"	17	"apr"	359	1	"no"
37	"blue-collar"	"married"	"primary"	"no"	0	"yes"	"no"	"unknown"	26	"may"	24	1	"no"
28	"blue-collar"	"single"	"unknown"	"no"	913	"yes"	"no"	"unknown"	27	"may"	580	2	"no"
49	"technician"	"divorced"	"secondary"	"no"	30	"no"	"yes"	"cellular"	15	"jul"	439	2	"no"
26	"housemaid"	"single"	"secondary"	"no"	93	"no"	"no"	"cellular"	11	"jul"	255	3	"no"
45	"admin."	"married"	"secondary"	"no"	740	"no"	"yes"	"cellular"	19	"aug"	109	2	"no"
32	"self-employed"	"single"	"secondary"	"no"	123	"yes"	"no"	"unknown"	9	"may"	278	1	"no"
43	"blue-collar"	"married"	"primary"	"no"	336	"yes"	"no"	"unknown"	9	"may"	256	5	"no"
29	"admin."	"divorced"	"secondary"	"no"	883	"no"	"yes"	"cellular"	8	"may"	85	1	"no"
41	"blue-collar"	"married"	"secondary"	"no"	2852	"yes"	"no"	"unknown"	20	"may"	125	3	"no"
42	"technician"	"married"	"secondary"	"no"	5	"no"	"no"	"cellular"	21	"aug"	98	2	"no"
57	"retired"	"married"	"secondary"	"no"	939	"no"	"yes"	"telephone"	29	"jan"	267	2	"no"
38	"blue-collar"	"married"	"primary"	"no"	1428	"yes"	"no"	"telephone"	18	"may"	33	5	"no"
58	"management"	"married"	"tertiary"	"no"	1101	"no"	"no"	"telephone"	17	"nov"	99	3	"no"
41	"admin."	"married"	"secondary"	"no"	-111	"yes"	"no"	"unknown"	30	"may"	84	3	"no"
35	"blue-collar"	"single"	"secondary"	"yes"	-177	"yes"	"yes"	"cellular"	7	"may"	193	1	"no"
37	"technician"	"married"	"secondary"	"no"	77	"yes"	"yes"	"cellular"	21	"nov"	44	1	"no"
30	"management"	"married"	"tertiary"	"no"	-181	"yes"	"no"	"cellular"	19	"nov"	621	2	"no"
28	"self-employed"	"single"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	21	"jul"	479	1	"no"
35	"management"	"single"	"tertiary"	"no"	992	"no"	"yes"	"cellular"	1	"sep"	238	1	"yes"
36	"entrepreneur"	"married"	"secondary"	"no"	134	"no"	"no"	"unknown"	20	"may"	98	1	"no"
49	"management"	"married"	"tertiary"	"no"	934	"no"	"yes"	"cellular"	21	"nov"	158	4	"no"
36	"services"	"single"	"secondary"	"no"	755	"no"	"no"	"unknown"	18	"jun"	355	1	"no"
56	"blue-collar"	"married"	"unknown"	"no"	665	"yes"	"no"	"unknown"	20	"jun"	109	2	"no"
33	"technician"	"single"	"secondary"	"no"	105	"yes"	"no"	"unknown"	5	"may"	262	2	"no"
31	"technician"	"married"	"tertiary"	"no"	15	"no"	"no"	"unknown"	2	"jun"	389	1	"no"
52	"admin."	"married"	"primary"	"no"	2390	"no"	"yes"	"cellular"	19	"nov"	216	2	"no"
34	"technician"	"married"	"secondary"	"no"	0	"no"	"yes"	"cellular"	9	"jul"	62	1	"no"
53	"blue-collar"	"married"	"unknown"	"no"	593	"no"	"no"	"telephone"	6	"feb"	137	1	"no"
41	"services"	"married"	"secondary"	"no"	2399	"yes"	"no"	"unknown"	29	"may"	607	2	"no"
38	"services"	"single"	"secondary"	"no"	0	"yes"	"no"	"unknown"	27	"may"	166	2	"no"
37	"technician"	"married"	"secondary"	"no"	1450	"yes"	"yes"	"unknown"	21	"may"	112	1	"no"
36	"unemployed"	"married"	"primary"	"no"	0	"no"	"no"	"cellular"	6	"feb"	409	1	"no"
30	"management"	"single"	"tertiary"	"no"	1161	"yes"	"no"	"cellular"	29	"jul"	109	3	"no"
34	"blue-collar"	"married"	"unknown"	"no"	0	"yes"	"no"	"cellular"	7	"may"	183	1	"no"
42	"blue-collar"	"married"	"secondary"	"no"	388	"yes"	"yes"	"unknown"	16	"may"	437	2	"no"
29	"student"	"single"	"tertiary"	"no"	559	"no"	"no"	"cellular"	3	"feb"	143	2	"no"
58	"retired"	"married"	"primary"	"yes"	-235	"no"	"yes"	"telephone"	27	"may"	93	2	"no"
52	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	7	"aug"	306	4	"no"
40	"admin."	"single"	"secondary"	"no"	90	"yes"	"no"	"unknown"	2	"jun"	252	4	"no"
36	"housemaid"	"single"	"secondary"	"no"	28	"no"	"yes"	"cellular"	11	"aug"	149	2	"no"
35	"blue-collar"	"married"	"secondary"	"no"	67	"no"	"no"	"unknown"	20	"may"	60	6	"no"
29	"admin."	"married"	"secondary"	"no"	93	"yes"	"yes"	"cellular"	11	"jul"	161	4	"no"
36	"admin."	"married"	"secondary"	"no"	75	"yes"	"no"	"unknown"	4	"jul"	52	4	"no"
34	"technician"	"single"	"secondary"	"no"	202	"yes"	"no"	"cellular"	21	"aug"	114	2	"no"
44	"blue-collar"	"married"	"primary"	"no"	1147	"yes"	"no"	"cellular"	12	"may"	23	1	"no"
23	"blue-collar"	"single"	"secondary"	"no"	206	"yes"	"no"	"cellular"	20	"apr"	116	3	"no"
29	"student"	"single"	"tertiary"	"no"	185	"yes"	"no"	"unknown"	7	"may"	141	3	"no"
51	"management"	"single"	"tertiary"	"no"	3087	"yes"	"no"	"unknown"	29	"may"	86	4	"no"
47	"blue-collar"	"married"	"unknown"	"no"	170	"yes"	"no"	"cellular"	12	"may"	175	1	"no"
34	"blue-collar"	"married"	"primary"	"no"	428	"yes"	"no"	"cellular"	18	"may"	59	2	"no"
58	"retired"	"married"	"unknown"	"no"	928	"no"	"no"	"telephone"	4	"aug"	152	2	"no"
27	"unemployed"	"married"	"secondary"	"no"	724	"yes"	"yes"	"cellular"	17	"apr"	200	3	"no"
59	"management"	"divorced"	"secondary"	"no"	0	"no"	"no"	"cellular"	22	"aug"	125	2	"no"
43	"technician"	"married"	"secondary"	"no"	212	"yes"	"no"	"unknown"	14	"may"	78	1	"no"
24	"admin."	"single"	"secondary"	"no"	795	"yes"	"no"	"unknown"	27	"may"	209	2	"no"
31	"services"	"single"	"secondary"	"no"	183	"yes"	"no"	"cellular"	11	"jul"	60	2	"no"
36	"management"	"married"	"tertiary"	"no"	635	"yes"	"no"	"cellular"	18	"jul"	359	1	"no"
35	"admin."	"single"	"secondary"	"no"	1836	"no"	"no"	"cellular"	29	"jan"	623	2	"no"
47	"blue-collar"	"married"	"secondary"	"no"	387	"yes"	"no"	"unknown"	7	"may"	122	2	"no"
40	"services"	"married"	"secondary"	"no"	-345	"yes"	"no"	"cellular"	24	"jul"	39	2	"no"
46	"technician"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	19	"nov"	54	1	"no"
59	"technician"	"divorced"	"secondary"	"no"	0	"no"	"no"	"cellular"	29	"aug"	126	2	"no"
49	"blue-collar"	"divorced"	"primary"	"no"	1280	"no"	"yes"	"cellular"	12	"aug"	144	2	"no"
31	"technician"	"single"	"tertiary"	"no"	614	"no"	"no"	"cellular"	11	"aug"	72	4	"no"
49	"entrepreneur"	"married"	"secondary"	"no"	2655	"no"	"no"	"cellular"	17	"nov"	63	1	"no"
57	"retired"	"married"	"secondary"	"no"	168	"no"	"no"	"cellular"	7	"aug"	342	1	"yes"
30	"blue-collar"	"married"	"secondary"	"no"	-202	"no"	"no"	"unknown"	27	"may"	166	2	"no"
31	"blue-collar"	"married"	"secondary"	"no"	1914	"yes"	"no"	"unknown"	21	"may"	192	1	"no"
49	"housemaid"	"divorced"	"secondary"	"no"	267	"no"	"no"	"telephone"	9	"feb"	23	5	"no"
39	"admin."	"married"	"secondary"	"no"	732	"no"	"no"	"cellular"	23	"apr"	522	4	"yes"
31	"blue-collar"	"single"	"secondary"	"no"	210	"yes"	"yes"	"cellular"	15	"may"	166	1	"no"
43	"management"	"divorced"	"tertiary"	"no"	439	"yes"	"no"	"cellular"	31	"jul"	92	3	"no"
30	"management"	"single"	"secondary"	"no"	-383	"yes"	"no"	"cellular"	18	"may"	170	1	"no"
57	"blue-collar"	"married"	"primary"	"no"	211	"yes"	"no"	"cellular"	3	"apr"	239	2	"no"
56	"unemployed"	"married"	"secondary"	"no"	660	"yes"	"no"	"unknown"	6	"jun"	72	3	"no"
35	"technician"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	14	"jul"	125	2	"no"
45	"management"	"single"	"tertiary"	"no"	1395	"no"	"no"	"cellular"	5	"aug"	67	1	"no"
59	"management"	"divorced"	"tertiary"	"no"	1002	"no"	"no"	"cellular"	7	"aug"	201	2	"no"
52	"self-employed"	"married"	"tertiary"	"no"	1088	"yes"	"no"	"unknown"	6	"jun"	217	2	"no"
43	"technician"	"divorced"	"secondary"	"no"	167	"no"	"no"	"cellular"	4	"aug"	211	3	"no"
35	"technician"	"married"	"secondary"	"no"	-116	"no"	"yes"	"cellular"	6	"aug"	339	2	"no"
40	"admin."	"married"	"secondary"	"no"	67	"no"	"yes"	"unknown"	20	"jun"	70	5	"no"
33	"admin."	"married"	"secondary"	"no"	519	"yes"	"no"	"telephone"	6	"may"	175	1	"no"
34	"technician"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	9	"jul"	628	1	"no"
41	"admin."	"married"	"secondary"	"no"	488	"no"	"yes"	"telephone"	11	"jul"	178	2	"no"
52	"management"	"divorced"	"tertiary"	"no"	12	"yes"	"no"	"unknown"	30	"may"	33	5	"no"
41	"management"	"married"	"primary"	"no"	243	"yes"	"no"	"cellular"	2	"feb"	199	1	"no"
26	"admin."	"divorced"	"secondary"	"no"	-45	"yes"	"no"	"unknown"	4	"jun"	357	2	"no"
23	"admin."	"married"	"secondary"	"no"	349	"yes"	"no"	"cellular"	18	"may"	108	1	"no"
34	"technician"	"married"	"tertiary"	"no"	1611	"yes"	"no"	"cellular"	11	"may"	490	2	"no"
34	"technician"	"married"	"secondary"	"no"	268	"no"	"no"	"cellular"	11	"aug"	47	4	"no"
42	"unemployed"	"married"	"secondary"	"no"	583	"yes"	"no"	"unknown"	12	"jun"	153	6	"no"
27	"student"	"single"	"secondary"	"no"	585	"no"	"no"	"cellular"	28	"jan"	180	3	"no"
35	"management"	"single"	"tertiary"	"no"	471	"no"	"no"	"cellular"	5	"jun"	276	2	"yes"
33	"services"	"married"	"tertiary"	"no"	570	"no"	"no"	"cellular"	25	"may"	70	1	"no"
34	"services"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	21	"nov"	248	1	"no"
52	"management"	"married"	"tertiary"	"no"	3163	"no"	"no"	"cellular"	25	"aug"	56	6	"no"
43	"management"	"married"	"secondary"	"no"	-26	"yes"	"no"	"unknown"	16	"may"	343	1	"no"
44	"self-employed"	"divorced"	"secondary"	"no"	8	"no"	"no"	"cellular"	26	"jul"	423	4	"yes"
25	"technician"	"single"	"tertiary"	"no"	800	"yes"	"no"	"unknown"	13	"may"	151	4	"no"
47	"retired"	"married"	"primary"	"no"	-468	"no"	"yes"	"unknown"	25	"jun"	268	1	"no"
46	"blue-collar"	"married"	"unknown"	"no"	55	"no"	"no"	"cellular"	23	"jul"	55	1	"no"
39	"entrepreneur"	"married"	"secondary"	"yes"	0	"no"	"no"	"unknown"	6	"jun"	119	4	"no"
59	"retired"	"divorced"	"unknown"	"no"	-49	"yes"	"no"	"unknown"	13	"may"	248	2	"no"
34	"unemployed"	"divorced"	"tertiary"	"no"	182	"yes"	"no"	"cellular"	2	"feb"	170	1	"no"
54	"technician"	"divorced"	"secondary"	"no"	2868	"no"	"no"	"cellular"	18	"nov"	42	1	"no"
34	"services"	"married"	"primary"	"no"	31	"no"	"yes"	"cellular"	9	"jul"	53	3	"no"
49	"services"	"married"	"secondary"	"no"	112	"no"	"no"	"cellular"	11	"aug"	97	2	"no"
34	"technician"	"married"	"tertiary"	"no"	482	"no"	"no"	"cellular"	5	"aug"	56	2	"no"
37	"admin."	"married"	"secondary"	"no"	764	"yes"	"no"	"cellular"	16	"jul"	108	5	"no"
