"age"	"workclass"	"fntwgt"	"education"	"educationNum"	"maritalStatus"	"occupation"	"relationship"	"race"	"sex"	"capitalGain"	"capitalLoss"	"hoursPerWeek"	"nativeCountry"	"salary"	"salres"
55	"Local-gov"	84564	"Prof-school"	15	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	39	"United-States"	"<=50K"	0
33	"Private"	227282	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
24	"Private"	211527	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
31	"Private"	264936	"Some-college"	10	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
32	"State-gov"	230224	"Assoc-acdm"	12	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
46	"Private"	129007	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	1977	40	"United-States"	">50K"	1
29	"Federal-gov"	309778	"Some-college"	10	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
54	"Local-gov"	182543	"Some-college"	10	"Widowed"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	40	"Mexico"	"<=50K"	0
36	"Federal-gov"	47310	"Some-college"	10	"Divorced"	"Exec-managerial"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	">50K"	1
17	"Private"	187308	"10th"	6	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	0	0	15	"United-States"	"<=50K"	0
23	"Private"	196827	"Some-college"	10	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	1902	40	"United-States"	"<=50K"	0
66	"Private"	214469	"HS-grad"	9	"Widowed"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	13	"United-States"	"<=50K"	0
35	"Local-gov"	231180	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
42	"Self-emp-not-inc"	166813	"Some-college"	10	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
34	"Self-emp-inc"	177675	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	65	"United-States"	">50K"	1
40	"Self-emp-not-inc"	117721	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
45	"Self-emp-inc"	121124	"Prof-school"	15	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
23	"Private"	233472	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
41	"Private"	224799	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	226013	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
54	"Private"	257869	"Some-college"	10	"Separated"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	28	"Columbia"	"<=50K"	0
64	"Local-gov"	78866	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
46	"Private"	158656	"Assoc-acdm"	12	"Never-married"	"Prof-specialty"	"Unmarried"	"White"	"Female"	0	0	36	"United-States"	"<=50K"	0
25	"Private"	36984	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
33	"Private"	547886	"Bachelors"	13	"Separated"	"Exec-managerial"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
56	"Private"	195668	"10th"	6	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	35	"Cuba"	">50K"	1
39	"State-gov"	122011	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	5178	0	38	"United-States"	">50K"	1
36	"Local-gov"	110866	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
43	"Local-gov"	153132	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	15024	0	40	"United-States"	">50K"	1
54	"Private"	178946	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	48	"United-States"	">50K"	1
35	"Self-emp-inc"	196373	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
37	"Private"	148581	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
29	"Private"	103111	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	30	"Canada"	"<=50K"	0
19	"Private"	136866	"HS-grad"	9	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
27	"Private"	408623	"Bachelors"	13	"Married-civ-spouse"	"Craft-repair"	"Other-relative"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
48	"Private"	109832	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	1902	40	"United-States"	">50K"	1
26	"Private"	375499	"10th"	6	"Never-married"	"Adm-clerical"	"Not-in-family"	"Black"	"Male"	0	0	20	"United-States"	"<=50K"	0
32	"Private"	157747	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
26	"Private"	58426	"HS-grad"	9	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
63	"Private"	287277	"HS-grad"	9	"Divorced"	"Protective-serv"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
34	"Private"	73161	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
47	"Local-gov"	198660	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
37	"Private"	112497	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
49	"Private"	194962	"11th"	7	"Married-civ-spouse"	"Other-service"	"Wife"	"White"	"Female"	0	0	6	"United-States"	"<=50K"	0
47	"Private"	464945	"HS-grad"	9	"Never-married"	"Transport-moving"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
31	"Federal-gov"	351141	"HS-grad"	9	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
22	"Private"	235733	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
34	"Private"	93169	"Some-college"	10	"Divorced"	"Other-service"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
35	"Private"	348690	"Bachelors"	13	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
40	"Private"	138975	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	56	"United-States"	"<=50K"	0
48	"Private"	272778	"Some-college"	10	"Divorced"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	32	"United-States"	"<=50K"	0
20	"Private"	47541	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
17	"Private"	193769	"9th"	5	"Never-married"	"Other-service"	"Unmarried"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
36	"Private"	163396	"Assoc-voc"	11	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	0	40	"United-States"	">50K"	1
63	"Private"	339473	"Some-college"	10	"Divorced"	"Sales"	"Not-in-family"	"White"	"Female"	0	0	60	"United-States"	"<=50K"	0
47	"Private"	236805	"Some-college"	10	"Divorced"	"Sales"	"Unmarried"	"White"	"Female"	0	0	60	"United-States"	"<=50K"	0
19	"Private"	237848	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	3	"United-States"	"<=50K"	0
50	"Self-emp-not-inc"	83311	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	13	"United-States"	"<=50K"	0
41	"Self-emp-not-inc"	49572	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
59	"Self-emp-not-inc"	41258	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
73	"State-gov"	74040	"7th-8th"	4	"Divorced"	"Other-service"	"Not-in-family"	"Asian-Pac-Islander"	"Female"	0	0	40	"United-States"	"<=50K"	0
63	"Self-emp-inc"	54052	"Masters"	14	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	68	"United-States"	">50K"	1
50	"Private"	98350	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	40	"Philippines"	">50K"	1
24	"Private"	215712	"Some-college"	10	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
27	"Private"	189777	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
45	"Federal-gov"	207107	"Assoc-acdm"	12	"Divorced"	"Adm-clerical"	"Unmarried"	"Asian-Pac-Islander"	"Male"	0	2080	40	"Philippines"	"<=50K"	0
30	"State-gov"	242122	"HS-grad"	9	"Separated"	"Adm-clerical"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
35	"Private"	81259	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	43	"United-States"	"<=50K"	0
55	"Private"	334308	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Wife"	"White"	"Female"	0	0	30	"United-States"	">50K"	1
48	"Private"	187715	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	46	"United-States"	"<=50K"	0
19	"Private"	167140	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	1602	24	"United-States"	"<=50K"	0
69	"Private"	277588	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	10	"United-States"	"<=50K"	0
44	"Private"	222978	"HS-grad"	9	"Divorced"	"Sales"	"Not-in-family"	"White"	"Female"	0	1504	40	"United-States"	"<=50K"	0
47	"Private"	197836	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
34	"Private"	31740	"7th-8th"	4	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
61	"Private"	231323	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
34	"Self-emp-inc"	29254	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	70	"United-States"	"<=50K"	0
50	"Private"	171338	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	99999	0	50	"United-States"	">50K"	1
50	"Private"	144361	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
59	"Private"	135647	"11th"	7	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
45	"Private"	170846	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Wife"	"White"	"Female"	0	0	40	"United-States"	">50K"	1
33	"Self-emp-not-inc"	102884	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Own-child"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
27	"Private"	192236	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
39	"Private"	127772	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	3103	0	44	"United-States"	">50K"	1
30	"Private"	370183	"HS-grad"	9	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
27	"State-gov"	122660	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Own-child"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
57	"Self-emp-not-inc"	149168	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	55	"United-States"	"<=50K"	0
28	"Private"	213276	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
25	"Private"	248313	"Assoc-voc"	11	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
23	"Private"	200973	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
20	"Private"	50397	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"Black"	"Male"	0	0	20	"United-States"	"<=50K"	0
47	"Private"	241832	"9th"	5	"Married-spouse-absent"	"Handlers-cleaners"	"Unmarried"	"White"	"Male"	0	0	40	"El-Salvador"	"<=50K"	0
24	"Private"	500509	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
33	"Private"	100228	"Some-college"	10	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"Black"	"Male"	0	0	40	"United-States"	"<=50K"	0
31	"Private"	137444	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
25	"Self-emp-inc"	90752	"Bachelors"	13	"Never-married"	"Sales"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
90	"Private"	313986	"11th"	7	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Private"	144688	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"Black"	"Female"	0	0	50	"United-States"	"<=50K"	0
28	"Private"	162298	"HS-grad"	9	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
