"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"pdays"	"previous"	"poutcome"	"y"
30	"admin."	"single"	"secondary"	"no"	211	"no"	"no"	"cellular"	10	"jul"	473	1	-1	0	"unknown"	"no"
50	"management"	"divorced"	"tertiary"	"no"	151	"no"	"no"	"cellular"	9	"jun"	103	4	-1	0	"unknown"	"no"
35	"blue-collar"	"married"	"primary"	"no"	441	"yes"	"no"	"unknown"	14	"may"	8	1	-1	0	"unknown"	"no"
30	"blue-collar"	"married"	"secondary"	"no"	-109	"yes"	"yes"	"cellular"	7	"may"	160	4	-1	0	"unknown"	"no"
49	"housemaid"	"divorced"	"secondary"	"no"	630	"no"	"no"	"unknown"	6	"jun"	415	2	-1	0	"unknown"	"no"
37	"blue-collar"	"married"	"unknown"	"no"	-118	"yes"	"no"	"cellular"	18	"may"	21	2	-1	0	"unknown"	"no"
22	"self-employed"	"single"	"tertiary"	"no"	780	"no"	"no"	"cellular"	17	"mar"	272	3	-1	0	"unknown"	"yes"
46	"management"	"married"	"primary"	"no"	1267	"yes"	"yes"	"cellular"	18	"nov"	187	2	-1	0	"unknown"	"no"
33	"management"	"single"	"secondary"	"no"	219	"yes"	"no"	"cellular"	18	"may"	19	4	-1	0	"unknown"	"no"
36	"management"	"married"	"tertiary"	"no"	125	"yes"	"no"	"unknown"	13	"may"	355	1	-1	0	"unknown"	"no"
32	"blue-collar"	"married"	"primary"	"no"	80	"yes"	"no"	"unknown"	20	"may"	614	2	-1	0	"unknown"	"no"
34	"blue-collar"	"married"	"primary"	"no"	-204	"yes"	"no"	"cellular"	14	"may"	61	6	-1	0	"unknown"	"no"
33	"entrepreneur"	"married"	"primary"	"no"	165	"yes"	"no"	"unknown"	23	"may"	218	1	-1	0	"unknown"	"no"
58	"management"	"married"	"tertiary"	"no"	591	"yes"	"no"	"cellular"	30	"jul"	233	3	-1	0	"unknown"	"no"
26	"student"	"single"	"secondary"	"no"	374	"no"	"no"	"telephone"	12	"aug"	478	2	-1	0	"unknown"	"no"
55	"technician"	"married"	"secondary"	"no"	956	"yes"	"yes"	"cellular"	5	"feb"	116	4	-1	0	"unknown"	"no"
50	"management"	"married"	"tertiary"	"no"	619	"yes"	"no"	"telephone"	25	"jul"	219	2	-1	0	"unknown"	"no"
51	"management"	"divorced"	"tertiary"	"no"	0	"no"	"no"	"cellular"	13	"aug"	60	2	-1	0	"unknown"	"no"
45	"technician"	"married"	"tertiary"	"no"	1780	"no"	"no"	"cellular"	11	"aug"	52	4	-1	0	"unknown"	"no"
55	"management"	"married"	"tertiary"	"no"	33	"yes"	"no"	"cellular"	30	"jul"	246	3	-1	0	"unknown"	"no"
45	"admin."	"married"	"secondary"	"no"	-388	"yes"	"no"	"cellular"	14	"jul"	175	2	-1	0	"unknown"	"no"
33	"technician"	"single"	"secondary"	"no"	659	"no"	"no"	"cellular"	26	"aug"	274	2	-1	0	"unknown"	"no"
52	"management"	"divorced"	"tertiary"	"no"	0	"no"	"no"	"cellular"	4	"feb"	74	1	-1	0	"unknown"	"no"
25	"blue-collar"	"single"	"secondary"	"no"	1429	"yes"	"no"	"unknown"	29	"may"	187	3	-1	0	"unknown"	"no"
31	"technician"	"single"	"secondary"	"no"	4	"no"	"no"	"cellular"	13	"aug"	202	2	-1	0	"unknown"	"no"
36	"self-employed"	"married"	"tertiary"	"no"	634	"yes"	"no"	"cellular"	21	"nov"	369	2	-1	0	"unknown"	"no"
38	"services"	"married"	"secondary"	"no"	-32	"yes"	"no"	"unknown"	7	"may"	154	2	-1	0	"unknown"	"no"
39	"management"	"single"	"tertiary"	"no"	763	"no"	"no"	"cellular"	17	"aug"	192	1	-1	0	"unknown"	"no"
34	"management"	"married"	"tertiary"	"no"	611	"no"	"no"	"cellular"	2	"jun"	350	1	-1	0	"unknown"	"yes"
55	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"unknown"	30	"jun"	111	2	-1	0	"unknown"	"no"
33	"management"	"single"	"secondary"	"no"	1558	"yes"	"no"	"cellular"	17	"apr"	97	1	-1	0	"unknown"	"no"
28	"management"	"single"	"tertiary"	"no"	890	"yes"	"no"	"cellular"	7	"sep"	201	1	-1	0	"unknown"	"yes"
59	"management"	"divorced"	"secondary"	"no"	0	"no"	"no"	"cellular"	22	"aug"	125	2	-1	0	"unknown"	"no"
28	"student"	"single"	"secondary"	"no"	69	"no"	"no"	"cellular"	30	"jan"	532	2	-1	0	"unknown"	"yes"
23	"blue-collar"	"single"	"secondary"	"no"	-95	"yes"	"no"	"unknown"	14	"may"	167	3	-1	0	"unknown"	"no"
33	"management"	"married"	"secondary"	"yes"	7	"no"	"yes"	"cellular"	20	"aug"	239	2	-1	0	"unknown"	"no"
32	"management"	"divorced"	"secondary"	"no"	-107	"yes"	"no"	"unknown"	3	"jun"	216	2	-1	0	"unknown"	"no"
37	"self-employed"	"single"	"tertiary"	"no"	1549	"no"	"no"	"unknown"	6	"jun"	48	2	-1	0	"unknown"	"no"
35	"admin."	"married"	"secondary"	"no"	2	"yes"	"no"	"cellular"	18	"mar"	194	1	-1	0	"unknown"	"yes"
32	"unemployed"	"single"	"tertiary"	"no"	586	"yes"	"no"	"cellular"	9	"feb"	12	5	-1	0	"unknown"	"no"
29	"admin."	"married"	"secondary"	"no"	535	"no"	"no"	"cellular"	11	"oct"	185	2	-1	0	"unknown"	"no"
49	"technician"	"single"	"secondary"	"no"	1202	"yes"	"no"	"unknown"	18	"jun"	122	1	-1	0	"unknown"	"no"
45	"technician"	"single"	"tertiary"	"no"	1591	"no"	"no"	"cellular"	15	"jul"	392	4	-1	0	"unknown"	"no"
39	"management"	"divorced"	"tertiary"	"no"	81	"yes"	"yes"	"cellular"	27	"aug"	49	4	-1	0	"unknown"	"no"
35	"services"	"married"	"secondary"	"no"	1453	"yes"	"no"	"unknown"	28	"may"	199	1	-1	0	"unknown"	"no"
30	"services"	"married"	"secondary"	"no"	4	"yes"	"no"	"cellular"	11	"jul"	188	2	-1	0	"unknown"	"no"
49	"admin."	"married"	"primary"	"no"	246	"yes"	"no"	"cellular"	18	"jul"	49	5	-1	0	"unknown"	"no"
57	"admin."	"married"	"secondary"	"no"	1216	"yes"	"no"	"unknown"	8	"may"	255	6	-1	0	"unknown"	"no"
49	"admin."	"divorced"	"secondary"	"no"	2169	"yes"	"no"	"unknown"	30	"jun"	54	3	-1	0	"unknown"	"no"
60	"blue-collar"	"married"	"tertiary"	"no"	759	"no"	"no"	"cellular"	8	"aug"	255	2	-1	0	"unknown"	"no"
57	"services"	"married"	"secondary"	"no"	4	"no"	"no"	"cellular"	21	"jul"	84	1	-1	0	"unknown"	"no"
36	"blue-collar"	"single"	"secondary"	"no"	459	"yes"	"yes"	"cellular"	20	"apr"	305	2	-1	0	"unknown"	"no"
47	"technician"	"married"	"tertiary"	"no"	52	"no"	"no"	"cellular"	25	"aug"	93	5	-1	0	"unknown"	"no"
43	"unknown"	"married"	"primary"	"no"	0	"yes"	"no"	"cellular"	9	"jul"	132	1	-1	0	"unknown"	"no"
45	"blue-collar"	"married"	"primary"	"no"	101	"yes"	"no"	"unknown"	12	"may"	460	5	-1	0	"unknown"	"yes"
39	"housemaid"	"married"	"primary"	"no"	-44	"yes"	"no"	"unknown"	27	"may"	228	1	-1	0	"unknown"	"no"
34	"entrepreneur"	"divorced"	"tertiary"	"no"	262	"no"	"no"	"cellular"	20	"nov"	371	1	-1	0	"unknown"	"no"
44	"management"	"married"	"tertiary"	"no"	22	"yes"	"no"	"cellular"	6	"aug"	265	2	-1	0	"unknown"	"no"
34	"blue-collar"	"married"	"primary"	"no"	1873	"yes"	"no"	"cellular"	2	"feb"	192	1	-1	0	"unknown"	"no"
60	"management"	"married"	"tertiary"	"yes"	-311	"no"	"no"	"cellular"	25	"aug"	151	6	-1	0	"unknown"	"no"
33	"technician"	"single"	"tertiary"	"no"	0	"no"	"no"	"cellular"	28	"aug"	56	2	-1	0	"unknown"	"no"
24	"blue-collar"	"single"	"primary"	"no"	388	"yes"	"no"	"cellular"	15	"may"	193	2	-1	0	"unknown"	"no"
58	"housemaid"	"married"	"tertiary"	"no"	2858	"no"	"no"	"cellular"	31	"jul"	56	6	-1	0	"unknown"	"no"
40	"admin."	"married"	"secondary"	"no"	947	"no"	"no"	"unknown"	6	"jun"	160	1	-1	0	"unknown"	"no"
55	"management"	"married"	"primary"	"no"	229	"no"	"yes"	"unknown"	9	"jun"	175	3	-1	0	"unknown"	"no"
47	"management"	"married"	"tertiary"	"no"	-488	"yes"	"no"	"cellular"	25	"jul"	65	5	-1	0	"unknown"	"no"
51	"management"	"married"	"tertiary"	"no"	409	"yes"	"no"	"cellular"	28	"jan"	203	1	-1	0	"unknown"	"no"
32	"technician"	"single"	"tertiary"	"no"	705	"yes"	"no"	"cellular"	20	"apr"	20	4	-1	0	"unknown"	"no"
53	"blue-collar"	"single"	"secondary"	"no"	105	"yes"	"no"	"unknown"	26	"may"	239	3	-1	0	"unknown"	"no"
51	"admin."	"married"	"secondary"	"no"	101	"no"	"no"	"cellular"	7	"aug"	217	3	-1	0	"unknown"	"no"
40	"technician"	"divorced"	"secondary"	"no"	237	"no"	"no"	"cellular"	25	"aug"	87	5	-1	0	"unknown"	"no"
26	"unknown"	"single"	"secondary"	"no"	1187	"no"	"no"	"unknown"	17	"nov"	44	1	-1	0	"unknown"	"no"
31	"management"	"married"	"tertiary"	"no"	827	"no"	"no"	"unknown"	20	"may"	38	1	-1	0	"unknown"	"no"
42	"services"	"divorced"	"secondary"	"no"	466	"no"	"no"	"cellular"	28	"jan"	48	1	-1	0	"unknown"	"no"
34	"unemployed"	"divorced"	"tertiary"	"no"	182	"yes"	"no"	"cellular"	2	"feb"	170	1	-1	0	"unknown"	"no"
48	"management"	"married"	"tertiary"	"no"	666	"yes"	"no"	"cellular"	7	"jul"	317	6	-1	0	"unknown"	"no"
39	"self-employed"	"married"	"secondary"	"no"	31	"yes"	"no"	"unknown"	23	"may"	146	4	-1	0	"unknown"	"no"
29	"technician"	"single"	"secondary"	"no"	544	"yes"	"no"	"unknown"	13	"may"	360	1	-1	0	"unknown"	"no"
42	"management"	"married"	"tertiary"	"no"	603	"yes"	"no"	"cellular"	5	"nov"	298	5	-1	0	"unknown"	"no"
31	"blue-collar"	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	20	"may"	134	1	-1	0	"unknown"	"no"
53	"entrepreneur"	"married"	"secondary"	"no"	162	"yes"	"no"	"cellular"	7	"may"	270	2	-1	0	"unknown"	"no"
29	"services"	"married"	"secondary"	"no"	30	"yes"	"no"	"cellular"	23	"jul"	74	3	-1	0	"unknown"	"no"
60	"technician"	"married"	"secondary"	"no"	1740	"no"	"no"	"cellular"	13	"mar"	296	2	-1	0	"unknown"	"yes"
45	"entrepreneur"	"married"	"secondary"	"no"	-479	"yes"	"no"	"cellular"	30	"jul"	167	2	-1	0	"unknown"	"no"
59	"admin."	"single"	"secondary"	"no"	-423	"yes"	"yes"	"cellular"	20	"apr"	84	1	-1	0	"unknown"	"no"
32	"management"	"married"	"tertiary"	"no"	1651	"yes"	"no"	"unknown"	23	"may"	189	2	-1	0	"unknown"	"no"
37	"management"	"married"	"tertiary"	"no"	347	"yes"	"no"	"cellular"	22	"jul"	282	1	-1	0	"unknown"	"no"
40	"services"	"divorced"	"secondary"	"no"	160	"no"	"no"	"cellular"	14	"jul"	123	3	-1	0	"unknown"	"no"
42	"blue-collar"	"single"	"primary"	"no"	92	"no"	"no"	"cellular"	30	"jul"	86	2	-1	0	"unknown"	"no"
59	"blue-collar"	"married"	"secondary"	"no"	0	"no"	"no"	"telephone"	24	"jul"	393	3	-1	0	"unknown"	"no"
32	"services"	"married"	"secondary"	"no"	386	"no"	"no"	"cellular"	30	"apr"	222	1	-1	0	"unknown"	"no"
38	"management"	"married"	"tertiary"	"no"	-498	"no"	"no"	"cellular"	14	"aug"	85	6	-1	0	"unknown"	"no"
29	"technician"	"single"	"secondary"	"no"	316	"yes"	"no"	"cellular"	3	"mar"	156	1	-1	0	"unknown"	"yes"
41	"housemaid"	"married"	"primary"	"no"	1332	"no"	"no"	"telephone"	2	"feb"	122	3	-1	0	"unknown"	"no"
57	"technician"	"divorced"	"tertiary"	"no"	114	"no"	"no"	"cellular"	19	"aug"	281	2	-1	0	"unknown"	"no"
33	"technician"	"single"	"secondary"	"no"	513	"yes"	"no"	"unknown"	9	"may"	53	4	-1	0	"unknown"	"no"
33	"blue-collar"	"married"	"primary"	"no"	191	"yes"	"no"	"unknown"	9	"may"	162	2	-1	0	"unknown"	"no"
31	"admin."	"married"	"tertiary"	"no"	323	"no"	"no"	"cellular"	11	"aug"	120	3	-1	0	"unknown"	"no"
30	"management"	"single"	"tertiary"	"no"	62	"yes"	"no"	"cellular"	29	"jul"	90	5	-1	0	"unknown"	"no"
55	"services"	"divorced"	"secondary"	"no"	91	"no"	"no"	"unknown"	5	"may"	349	1	-1	0	"unknown"	"no"
34	"services"	"single"	"secondary"	"no"	581	"yes"	"no"	"unknown"	21	"may"	176	4	-1	0	"unknown"	"no"
55	"blue-collar"	"divorced"	"primary"	"no"	962	"no"	"yes"	"telephone"	28	"jan"	88	2	-1	0	"unknown"	"no"
30	"blue-collar"	"single"	"secondary"	"no"	-110	"yes"	"no"	"cellular"	6	"may"	428	1	-1	0	"unknown"	"no"
29	"management"	"single"	"tertiary"	"no"	-233	"yes"	"no"	"unknown"	19	"may"	329	1	-1	0	"unknown"	"no"
46	"blue-collar"	"married"	"unknown"	"no"	83	"no"	"no"	"unknown"	20	"jun"	38	5	-1	0	"unknown"	"no"
55	"unemployed"	"married"	"secondary"	"no"	2489	"no"	"no"	"cellular"	30	"jul"	207	1	-1	0	"unknown"	"no"
33	"unemployed"	"married"	"secondary"	"no"	-12	"no"	"yes"	"cellular"	21	"jul"	77	2	-1	0	"unknown"	"no"
27	"management"	"single"	"tertiary"	"yes"	0	"no"	"yes"	"cellular"	8	"jul"	46	1	-1	0	"unknown"	"no"
35	"management"	"divorced"	"tertiary"	"no"	321	"yes"	"no"	"unknown"	9	"may"	189	1	-1	0	"unknown"	"no"
36	"admin."	"single"	"secondary"	"no"	0	"no"	"no"	"unknown"	20	"may"	37	1	-1	0	"unknown"	"no"
35	"blue-collar"	"married"	"primary"	"no"	2732	"yes"	"no"	"unknown"	18	"nov"	254	1	-1	0	"unknown"	"no"
37	"housemaid"	"married"	"primary"	"no"	0	"yes"	"no"	"cellular"	24	"jul"	347	5	-1	0	"unknown"	"no"
27	"blue-collar"	"married"	"secondary"	"no"	-335	"yes"	"yes"	"unknown"	4	"jun"	324	1	-1	0	"unknown"	"no"
35	"technician"	"single"	"tertiary"	"no"	174	"yes"	"no"	"cellular"	5	"may"	105	1	-1	0	"unknown"	"no"
44	"services"	"divorced"	"secondary"	"no"	396	"yes"	"yes"	"unknown"	7	"may"	396	4	-1	0	"unknown"	"no"
46	"blue-collar"	"married"	"secondary"	"no"	425	"yes"	"no"	"unknown"	6	"jun"	168	3	-1	0	"unknown"	"no"
41	"blue-collar"	"single"	"secondary"	"no"	428	"yes"	"no"	"cellular"	12	"may"	92	1	-1	0	"unknown"	"no"
47	"blue-collar"	"married"	"unknown"	"no"	170	"yes"	"no"	"cellular"	12	"may"	175	1	-1	0	"unknown"	"no"
31	"blue-collar"	"single"	"primary"	"no"	-502	"yes"	"no"	"unknown"	29	"may"	76	4	-1	0	"unknown"	"no"
45	"management"	"married"	"secondary"	"no"	315	"yes"	"no"	"cellular"	4	"aug"	154	2	-1	0	"unknown"	"no"
32	"services"	"married"	"secondary"	"no"	99	"yes"	"no"	"cellular"	13	"may"	152	3	-1	0	"unknown"	"no"
41	"admin."	"divorced"	"secondary"	"no"	2397	"yes"	"no"	"unknown"	30	"may"	278	2	-1	0	"unknown"	"no"
44	"blue-collar"	"single"	"secondary"	"no"	-215	"yes"	"no"	"unknown"	27	"may"	163	2	-1	0	"unknown"	"no"
35	"technician"	"married"	"secondary"	"no"	712	"yes"	"yes"	"cellular"	22	"aug"	97	5	-1	0	"unknown"	"no"
27	"student"	"single"	"unknown"	"no"	2183	"no"	"no"	"cellular"	5	"feb"	219	3	-1	0	"unknown"	"no"
41	"technician"	"married"	"tertiary"	"no"	725	"yes"	"yes"	"unknown"	27	"may"	87	3	-1	0	"unknown"	"no"
30	"entrepreneur"	"divorced"	"secondary"	"no"	151	"yes"	"no"	"cellular"	23	"jul"	108	4	-1	0	"unknown"	"no"
26	"services"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	18	"jul"	409	2	-1	0	"unknown"	"no"
41	"services"	"married"	"secondary"	"no"	-140	"no"	"yes"	"unknown"	6	"jun"	190	1	-1	0	"unknown"	"no"
46	"management"	"single"	"tertiary"	"no"	134	"no"	"no"	"cellular"	29	"aug"	40	2	-1	0	"unknown"	"no"
48	"management"	"married"	"tertiary"	"no"	288	"no"	"no"	"cellular"	18	"aug"	585	3	-1	0	"unknown"	"no"
53	"admin."	"married"	"secondary"	"no"	257	"no"	"no"	"cellular"	5	"aug"	222	1	-1	0	"unknown"	"no"
45	"technician"	"married"	"secondary"	"no"	1081	"yes"	"no"	"cellular"	17	"jul"	127	3	-1	0	"unknown"	"no"
44	"technician"	"married"	"secondary"	"no"	-1317	"yes"	"no"	"cellular"	2	"feb"	371	1	-1	0	"unknown"	"no"
37	"services"	"single"	"secondary"	"no"	54	"yes"	"no"	"cellular"	10	"jul"	118	1	-1	0	"unknown"	"no"
25	"blue-collar"	"single"	"secondary"	"no"	543	"yes"	"no"	"cellular"	15	"may"	302	1	-1	0	"unknown"	"no"
56	"retired"	"single"	"tertiary"	"no"	352	"no"	"no"	"cellular"	19	"nov"	198	1	-1	0	"unknown"	"no"
46	"blue-collar"	"married"	"primary"	"no"	2118	"no"	"no"	"telephone"	14	"aug"	64	2	-1	0	"unknown"	"no"
40	"technician"	"married"	"secondary"	"no"	232	"no"	"no"	"cellular"	29	"jan"	366	1	-1	0	"unknown"	"no"
28	"management"	"single"	"tertiary"	"no"	1252	"yes"	"yes"	"cellular"	8	"jul"	319	4	-1	0	"unknown"	"no"
33	"services"	"married"	"tertiary"	"no"	546	"yes"	"yes"	"unknown"	9	"may"	253	1	-1	0	"unknown"	"no"
35	"self-employed"	"single"	"tertiary"	"no"	577	"yes"	"no"	"cellular"	21	"jul"	90	1	-1	0	"unknown"	"no"
44	"technician"	"married"	"secondary"	"no"	682	"no"	"no"	"cellular"	27	"aug"	85	3	-1	0	"unknown"	"no"
35	"technician"	"single"	"secondary"	"no"	14	"no"	"no"	"cellular"	11	"aug"	113	2	-1	0	"unknown"	"no"
58	"retired"	"married"	"unknown"	"no"	-230	"no"	"yes"	"cellular"	8	"jul"	133	2	-1	0	"unknown"	"no"
32	"admin."	"divorced"	"secondary"	"no"	-19	"yes"	"no"	"unknown"	30	"may"	97	2	-1	0	"unknown"	"no"
30	"blue-collar"	"married"	"secondary"	"no"	717	"yes"	"no"	"unknown"	8	"may"	42	1	-1	0	"unknown"	"no"
60	"retired"	"single"	"secondary"	"no"	-330	"no"	"yes"	"cellular"	22	"jul"	69	6	-1	0	"unknown"	"no"
26	"technician"	"single"	"secondary"	"no"	1256	"no"	"no"	"unknown"	26	"may"	404	1	-1	0	"unknown"	"no"
37	"admin."	"married"	"secondary"	"no"	766	"yes"	"no"	"unknown"	14	"may"	123	1	-1	0	"unknown"	"no"
46	"blue-collar"	"married"	"secondary"	"no"	781	"no"	"no"	"unknown"	13	"may"	152	1	-1	0	"unknown"	"no"
31	"admin."	"married"	"secondary"	"no"	113	"yes"	"no"	"cellular"	18	"nov"	474	3	-1	0	"unknown"	"no"
32	"technician"	"married"	"unknown"	"no"	712	"no"	"no"	"cellular"	26	"may"	112	1	-1	0	"unknown"	"no"
43	"services"	"divorced"	"secondary"	"no"	1040	"yes"	"no"	"unknown"	19	"may"	552	3	-1	0	"unknown"	"yes"
45	"admin."	"married"	"secondary"	"no"	1435	"yes"	"no"	"cellular"	30	"apr"	257	1	-1	0	"unknown"	"no"
36	"management"	"single"	"tertiary"	"no"	2745	"yes"	"no"	"cellular"	8	"aug"	306	3	-1	0	"unknown"	"no"
34	"admin."	"married"	"secondary"	"no"	626	"yes"	"no"	"cellular"	14	"may"	142	2	-1	0	"unknown"	"no"
35	"management"	"married"	"tertiary"	"no"	-640	"yes"	"yes"	"unknown"	5	"jun"	78	6	-1	0	"unknown"	"no"
51	"blue-collar"	"married"	"secondary"	"no"	224	"yes"	"yes"	"cellular"	28	"jul"	231	5	-1	0	"unknown"	"no"
27	"technician"	"single"	"secondary"	"no"	235	"yes"	"no"	"cellular"	12	"may"	13	5	-1	0	"unknown"	"no"
38	"housemaid"	"married"	"primary"	"no"	196	"no"	"no"	"cellular"	30	"apr"	574	1	-1	0	"unknown"	"yes"
28	"blue-collar"	"married"	"secondary"	"no"	2257	"yes"	"no"	"cellular"	15	"may"	352	1	-1	0	"unknown"	"no"
47	"blue-collar"	"married"	"secondary"	"no"	2775	"no"	"no"	"unknown"	14	"may"	262	1	-1	0	"unknown"	"no"
43	"unemployed"	"married"	"secondary"	"no"	3	"no"	"no"	"cellular"	21	"jul"	231	2	-1	0	"unknown"	"no"
43	"blue-collar"	"married"	"secondary"	"no"	514	"yes"	"yes"	"cellular"	20	"apr"	34	2	-1	0	"unknown"	"no"
30	"student"	"single"	"secondary"	"no"	4	"no"	"no"	"cellular"	4	"feb"	443	2	-1	0	"unknown"	"no"
35	"blue-collar"	"married"	"secondary"	"no"	514	"yes"	"no"	"unknown"	20	"may"	247	2	-1	0	"unknown"	"no"
26	"blue-collar"	"single"	"secondary"	"no"	1	"yes"	"no"	"cellular"	22	"jul"	36	2	-1	0	"unknown"	"no"
27	"housemaid"	"married"	"primary"	"yes"	-238	"no"	"no"	"cellular"	14	"jul"	132	4	-1	0	"unknown"	"no"
30	"admin."	"single"	"tertiary"	"no"	1535	"no"	"no"	"cellular"	18	"aug"	67	4	-1	0	"unknown"	"no"
48	"technician"	"divorced"	"secondary"	"no"	0	"no"	"yes"	"cellular"	17	"nov"	318	1	-1	0	"unknown"	"no"
28	"admin."	"single"	"secondary"	"no"	260	"yes"	"no"	"unknown"	7	"may"	374	2	-1	0	"unknown"	"no"
30	"management"	"single"	"tertiary"	"no"	29	"yes"	"no"	"cellular"	12	"may"	174	1	-1	0	"unknown"	"no"
53	"self-employed"	"married"	"secondary"	"no"	534	"yes"	"no"	"cellular"	29	"jul"	115	4	-1	0	"unknown"	"no"
43	"self-employed"	"single"	"tertiary"	"no"	2169	"no"	"no"	"cellular"	5	"aug"	229	2	-1	0	"unknown"	"no"
60	"admin."	"divorced"	"secondary"	"no"	683	"no"	"no"	"cellular"	8	"nov"	507	1	-1	0	"unknown"	"no"
23	"admin."	"married"	"secondary"	"no"	349	"yes"	"no"	"cellular"	18	"may"	108	1	-1	0	"unknown"	"no"
32	"technician"	"married"	"secondary"	"no"	186	"no"	"no"	"unknown"	7	"may"	418	2	-1	0	"unknown"	"no"
45	"blue-collar"	"married"	"secondary"	"no"	784	"yes"	"yes"	"unknown"	3	"jun"	34	1	-1	0	"unknown"	"no"
40	"technician"	"single"	"secondary"	"no"	134	"yes"	"yes"	"cellular"	28	"jul"	126	2	-1	0	"unknown"	"no"
43	"technician"	"married"	"secondary"	"no"	236	"no"	"no"	"unknown"	17	"jun"	169	4	-1	0	"unknown"	"no"
33	"management"	"single"	"tertiary"	"no"	2302	"yes"	"no"	"cellular"	13	"aug"	115	2	-1	0	"unknown"	"no"
33	"admin."	"married"	"secondary"	"no"	519	"yes"	"no"	"telephone"	6	"may"	175	1	-1	0	"unknown"	"no"
57	"retired"	"married"	"unknown"	"no"	1621	"yes"	"no"	"unknown"	19	"jun"	108	1	-1	0	"unknown"	"no"
45	"admin."	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	18	"nov"	108	5	-1	0	"unknown"	"no"
32	"blue-collar"	"married"	"secondary"	"no"	43	"yes"	"no"	"unknown"	21	"may"	173	2	-1	0	"unknown"	"no"
29	"management"	"single"	"tertiary"	"no"	572	"no"	"no"	"cellular"	4	"jun"	224	1	-1	0	"unknown"	"yes"
31	"management"	"single"	"tertiary"	"no"	1308	"no"	"no"	"cellular"	22	"aug"	323	3	-1	0	"unknown"	"no"
36	"blue-collar"	"married"	"secondary"	"no"	779	"yes"	"no"	"cellular"	14	"may"	172	1	-1	0	"unknown"	"no"
44	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	28	"aug"	43	1	-1	0	"unknown"	"no"
40	"blue-collar"	"married"	"primary"	"no"	-35	"yes"	"no"	"cellular"	18	"may"	194	3	-1	0	"unknown"	"no"
32	"technician"	"single"	"secondary"	"no"	28	"yes"	"no"	"cellular"	18	"nov"	368	1	-1	0	"unknown"	"no"
37	"management"	"divorced"	"tertiary"	"no"	88	"no"	"no"	"cellular"	2	"feb"	608	1	-1	0	"unknown"	"no"
38	"management"	"married"	"tertiary"	"yes"	-1007	"yes"	"yes"	"unknown"	19	"jun"	71	1	-1	0	"unknown"	"no"
62	"retired"	"married"	"primary"	"no"	0	"no"	"no"	"telephone"	15	"oct"	280	1	-1	0	"unknown"	"no"
41	"housemaid"	"married"	"primary"	"no"	46	"no"	"no"	"cellular"	22	"aug"	268	1	-1	0	"unknown"	"no"
30	"services"	"single"	"secondary"	"no"	297	"yes"	"no"	"cellular"	12	"may"	255	2	-1	0	"unknown"	"no"
36	"blue-collar"	"married"	"secondary"	"no"	1554	"yes"	"no"	"unknown"	12	"may"	325	4	-1	0	"unknown"	"no"
50	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	21	"aug"	89	2	-1	0	"unknown"	"no"
49	"blue-collar"	"married"	"secondary"	"no"	1111	"yes"	"yes"	"cellular"	14	"apr"	104	3	-1	0	"unknown"	"no"
49	"self-employed"	"married"	"tertiary"	"no"	2143	"no"	"no"	"cellular"	20	"nov"	226	3	-1	0	"unknown"	"no"
44	"management"	"married"	"tertiary"	"no"	1058	"no"	"no"	"cellular"	11	"mar"	188	3	-1	0	"unknown"	"yes"
47	"technician"	"married"	"secondary"	"no"	11	"no"	"no"	"cellular"	20	"aug"	162	2	-1	0	"unknown"	"no"
30	"technician"	"married"	"secondary"	"no"	274	"yes"	"yes"	"cellular"	11	"aug"	97	2	-1	0	"unknown"	"no"
52	"blue-collar"	"married"	"secondary"	"no"	0	"no"	"no"	"unknown"	2	"jun"	163	1	-1	0	"unknown"	"no"
36	"management"	"married"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	20	"nov"	139	1	-1	0	"unknown"	"no"
31	"management"	"single"	"tertiary"	"no"	587	"yes"	"no"	"cellular"	20	"apr"	16	4	-1	0	"unknown"	"no"
36	"services"	"single"	"secondary"	"no"	328	"yes"	"no"	"cellular"	13	"may"	194	3	-1	0	"unknown"	"no"
46	"services"	"married"	"secondary"	"no"	397	"no"	"no"	"unknown"	8	"may"	93	1	-1	0	"unknown"	"no"
57	"retired"	"married"	"secondary"	"no"	168	"no"	"no"	"cellular"	7	"aug"	342	1	-1	0	"unknown"	"yes"
46	"management"	"married"	"tertiary"	"no"	-267	"no"	"no"	"unknown"	23	"may"	249	3	-1	0	"unknown"	"no"
32	"management"	"single"	"tertiary"	"no"	819	"yes"	"no"	"cellular"	20	"apr"	114	2	-1	0	"unknown"	"yes"
41	"services"	"married"	"secondary"	"no"	366	"yes"	"yes"	"cellular"	2	"jul"	237	2	-1	0	"unknown"	"no"
30	"services"	"married"	"secondary"	"no"	0	"yes"	"yes"	"unknown"	3	"jun"	185	1	-1	0	"unknown"	"no"
